Country,Locality,Site_ID,Site_original,Site_Revised,Plot,Plot_Original,Transect,GPS_Waypoint,Latitude,Longitude,Day,Month,Year,Season,MaxCan,MinCan,MeanCan,MaxVis,MeanVis,TreeS,TreeM,TreeL,TreeTotal,Site_Type_Major,Site_Type_Minor,Transect_Type,Notes
Zambia,Chitokoloki,8CHI12_11_4122021,8CHI10,8CHI12,5,11,T2_41221,0325 11,-13.922,23.244,4,12,2021,Season 2,20,0,10,60,40,10,0,0,10,Agriculture,Agriculture,Agriculture, Secondary growth miombo at edge of cultivated fields; Signs of logging and minimal fire damage
Zambia,Chitokoloki,8CHI12_12_4122021,8CHI10,8CHI12,6,12,T2_41221,0325 12,-13.921,23.246,4,12,2021,Season 2,15,0,5,80,50,12,0,0,12,Agriculture,Agriculture,Agriculture, Edge of secondary growth miombo and active maize  and cassava fields; Signs of logging and minimal fire damage
Zambia,Chitokoloki,7CHI14_1_5122021,,7CHI14,1,1,T1_51221,1205 01,-13.888,23.223,5,12,2021,Season 2,15,0,5,100,40,4,2,0,6,Agriculture,Agriculture,Agriculture, Strip of secondary growth miombo with scattered tall trees adjacent to active maize field; Signs of logging and moderate fire damage
Zambia,Chitokoloki,7CHI14_2_5122021,,7CHI14,2,2,T1_51221,1205 02,-13.890,23.223,5,12,2021,Season 2,15,0,5,80,50,NA,NA,NA,NA,Agriculture,Agriculture,Agriculture,Thunder nearby;  Edge of secondary growth miombo adjacent to active fields and medium size gravel road;  Signs of logging and moderate fire impact
Zambia,Chitokoloki,7CHI14_3_5122021,,7CHI14,3,3,T1_51221,1205 03,-13.892,23.223,5,12,2021,Season 2,15,5,10,40,30,7,1,1,9,Agriculture,Agriculture,Agriculture, Old secondary growth miombo with messy understory; Signs of logging and moderate fire damage
Zambia,Chitokoloki,7CHI14_4_5122021,,7CHI14,4,4,T1_51221,1205 04,-13.893,23.223,5,12,2021,Season 2,15,5,10,40,30,11,0,2,13,Agriculture,Agriculture,Agriculture,Storm approaching; Old secondary growth miombo with messy understory; Signs of logging and minimal fire damage
Zambia,Chitokoloki,7CHI14_5_5122021,,7CHI14,5,5,T1_51221,1205 05,-13.895,23.222,5,12,2021,Season 2,10,5,10,40,30,7,1,0,8,Agriculture,Agriculture,Agriculture, Old secondary growth miombo with messy understory; Signs of logging and minimal fire damage
Zambia,Chitokoloki,6CHI13_6_5122021,,6CHI13,6,6,T1_51221,1205 06,-13.897,23.221,5,12,2021,Season 2,10,0,10,40,20,3,1,0,4,Forest Edge,Agriculture,Agriculture,Medium high secondary growth at edge of old fields and settlement;  Transitioning to more well developed woodland; Signs of logging and minimal fire impact
Zambia,Chitokoloki,6CHI14_7_5122021,,6CHI14,1,7,T2_51221,1205 07,-13.895,23.220,5,12,2021,Season 2,15,0,10,1500,100,0,0,1,1,Agriculture,Agriculture,Agriculture,Old fields with some taller trees at edge of village with cultivated maize and cassava;Signs of logging and minimal fire impact
Zambia,Chitokoloki,6CHI14_8_5122021,,6CHI14,2,8,T2_51221,1205 08,-13.893,23.219,5,12,2021,Season 2,15,0,5,1500,100,0,1,0,1,Agriculture,Agriculture,Agriculture, Young secondary miombo at edge of active cassava and maize fields; Signs of logging and moderate fire damage
Zambia,Chitokoloki,6CHI14_9_5122021,,6CHI14,3,9,T2_51221,1205 09,-13.891,23.217,5,12,2021,Season 2,15,0,0,1000,150,0,0,0,0,Agriculture,Agriculture,Agriculture, Old fields at edge of village; Signs of logging and minimal fire impact
Zambia,Chitokoloki,6CHI14_10_5122021,,6CHI14,4,10,T2_51221,1205 10,-13.889,23.217,5,12,2021,Season 2,10,0,0,2000,100,0,0,0,0,Agriculture,Agriculture,Agriculture, Young secondary growth and old fields at edge of village with cultivated cassava and maize; Signs of logging and moderate fire impact
Zambia,Chitokoloki,6CHI14_11_5122021,,6CHI14,5,11,T2_51221,1205 11,-13.888,23.217,5,12,2021,Season 2,10,0,5,2000,100,5,1,0,6,Agriculture,Agriculture,Agriculture, Secondary growth miombo at edge of cultivated maize and cassava close to village; Signs of logging and minimal fire impact
Zambia,Chitokoloki,6CHI15_12_5122021,,6CHI15,6,12,T2_51221,1205 12,-13.886,23.218,5,12,2021,Season 2,10,0,5,2500,60,5,0,0,5,Agriculture,Agriculture,Agriculture, Strip of secondary growth miombo at edge of active maize and cassava fields near village
Zambia,Chitokoloki,23CHI23_1_6122021,23CHI22,23CHI23,1,1,T1_61221,0402 01,-13.816,23.374,6,12,2021,Season 2,15,10,10,50,30,20,1,0,21,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,23CHI22_2_6122021,23CHI22,23CHI22,2,2,T1_61221,0402 02,-13.817,23.372,6,12,2021,Season 2,15,10,10,40,30,25,1,0,26,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,23CHI22_3_6122021,23CHI22,23CHI22,3,3,T1_61221,0402 03,-13.817,23.370,6,12,2021,Season 2,10,5,10,40,30,10,0,0,10,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,23CHI22_4_6122021,23CHI22,23CHI22,4,4,T1_61221,0402 04,-13.818,23.368,6,12,2021,Season 2,15,10,10,50,40,15,0,0,15,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire damage
Zambia,Chitokoloki,23CHI22_5_6122021,23CHI22,23CHI22,5,5,T1_61221,0402 05,-13.818,23.367,6,12,2021,Season 2,15,10,15,60,50,5,3,1,9,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,22CHI22_6_6122021,23CHI22,22CHI22,6,6,T1_61221,0402 06,-13.819,23.365,6,12,2021,Season 2,15,10,10,50,40,10,1,0,11,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,22CHI22_7_6122021,22CHI22,22CHI22,1,7,T2_61221,0402 07,-13.819,23.363,6,12,2021,Season 2,15,10,10,50,40,5,2,1,8,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,22CHI22_8_6122021,22CHI22,22CHI22,2,8,T2_61221,0402 08,-13.820,23.362,6,12,2021,Season 2,15,10,15,60,40,8,1,0,9,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,22CHI22_9_6122021,22CHI22,22CHI22,3,9,T2_61221,0402 09,-13.821,23.360,6,12,2021,Season 2,15,10,10,50,40,10,2,1,13,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,22CHI22_10_6122021,22CHI22,22CHI22,4,10,T2_61221,0402 10,-13.821,23.358,6,12,2021,Season 2,15,10,10,50,40,10,2,0,12,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,22CHI22_11_6122021,22CHI22,22CHI22,5,11,T2_61221,0402 11,-13.822,23.357,6,12,2021,Season 2,15,5,10,60,40,12,1,0,13,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,21CHI22_12_6122021,22CHI22,21CHI22,6,12,T2_61221,0402 12,-13.823,23.356,6,12,2021,Season 2,15,0,10,200,70,4,1,0,5,Forest,Forest,Forest, Edge of dambo transitioning to open miombo woodland; Signs of logging with a camp for loggers nearby and minimal fire impact
Zambia,Chitokoloki,15CHI37_1_7122021,15CHI37,15CHI37,1,1,T1_71221,0407 01,-13.683,23.299,7,12,2021,Season 2,15,0,10,50,30,10,2,1,13,Forest,Forest,Forest, Open miombo woodland with large gravel road and small cleared area adjacent to road; Signs of logging and moderate fire impact
Zambia,Chitokoloki,15CHI37_2_7122021,15CHI37,15CHI37,2,2,T1_71221,0407 02,-13.685,23.299,7,12,2021,Season 2,15,5,10,60,40,5,1,0,6,Forest,Forest,Forest, Open miombo woodland with large gravel road; Signs of logging and moderate fire impact
Zambia,Chitokoloki,15CHI37_3_7122021,15CHI37,15CHI37,3,3,T1_71221,0407 03,-13.686,23.298,7,12,2021,Season 2,15,10,15,60,40,5,2,0,7,Forest,Forest,Forest, Open miombo woodland with large gravel road through it; Signs of logging and moderate fire impact
Zambia,Chitokoloki,15CHI37_4_7122021,15CHI37,15CHI37,4,4,T1_71221,0407 04,-13.688,23.297,7,12,2021,Season 2,15,0,10,50,40,5,1,0,6,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire damage
Zambia,Chitokoloki,15CHI37_5_7122021,15CHI37,15CHI37,5,5,T1_71221,0407 05,-13.690,23.297,7,12,2021,Season 2,15,10,10,60,50,8,1,1,10,Forest,Forest,Forest, Open miombo woodland with large gravel road; Signs of logging and moderate fire impact
Zambia,Chitokoloki,15CHI36_6_7122021,15CHI37,15CHI36,6,6,T1_71221,0407 06,-13.692,23.296,7,12,2021,Season 2,15,0,10,60,50,10,1,0,11,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,15CHI36_7_7122021,15CHI36,15CHI36,1,7,T2_71221,0407 07,-13.693,23.296,7,12,2021,Season 2,15,0,10,50,40,10,2,0,12,Forest,Forest,Forest, Signs of logging and moderate fire impact
Zambia,Chitokoloki,15CHI36_8_7122021,15CHI36,15CHI36,2,8,T2_71221,0407 08,-13.695,23.295,7,12,2021,Season 2,15,0,10,50,40,8,3,0,11,Forest,Forest,Forest, Open miombo woodland with large gravel road; Signs of logging and moderate fire impact
Zambia,Chitokoloki,14CHI36_9_7122021,15CHI36,14CHI36,3,9,T2_71221,0407 09,-13.696,23.293,7,12,2021,Season 2,15,0,10,50,40,10,0,0,10,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Chitokoloki,14CHI36_10_7122021,15CHI36,14CHI36,4,10,T2_71221,0407 10,-13.697,23.293,7,12,2021,Season 2,15,0,10,50,40,5,1,1,7,Forest,Forest,Forest, Open miombo woodland with large gravel road and signs of logging and moderate fire impact
Zambia,Chitokoloki,14CHI36_11_7122021,15CHI36,14CHI36,5,11,T2_71221,0407 11,-13.699,23.292,7,12,2021,Season 2,15,0,10,60,40,10,2,0,12,Forest,Forest,Forest, Open miombo woodland with large gravel road and signs of logging and moderate fire impact
Zambia,Chitokoloki,14CHI35_12_7122021,15CHI36,14CHI35,6,12,T2_71221,0407 12,-13.700,23.291,7,12,2021,Season 2,15,0,10,80,50,10,2,1,13,Forest,Forest,Forest, Point 12 done first; Open miombo woodland with large gravel road and cleared area at edge of it; Signs of logging and moderate fire damage
Zambia,Mayukwayukwa,19MYA14_1_9122021,19MYA15,19MYA14,1,1,T1_91221,0311 01,-14.625,24.180,9,12,2021,Season 2,15,0,5,100,60,1,0,0,1,Agriculture,Agriculture,Agriculture, Cultivated cassava and maize fields adjacent to secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA15_2_9122021,19MYA15,19MYA15,2,2,T1_91221,0311 02,-14.623,24.180,9,12,2021,Season 2,15,0,5,100,60,1,0,0,1,Agriculture,Agriculture,Agriculture, Cassava fields and maize fields with adjacent secondary growth miombo;  Signs of logging and minimal fire damage
Zambia,Mayukwayukwa,19MYA15_3_9122021,19MYA15,19MYA15,3,3,T1_91221,0311 03,-14.621,24.180,9,12,2021,Season 2,15,0,5,100,60,5,0,0,5,Agriculture,Agriculture,Agriculture, Cleared area for settlement and playground with adjacent cassava fields and secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA15_4_9122021,19MYA15,19MYA15,4,4,T1_91221,0311 04,-14.619,24.180,9,12,2021,Season 2,15,0,5,100,70,1,0,0,1,Agriculture,Agriculture,Agriculture, Cassava fields adjacent to secondary growth miombo with scattered tall trees; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,19MYA15_5_9122021,19MYA15,19MYA15,5,5,T1_91221,0311 05,-14.618,24.180,9,12,2021,Season 2,15,0,5,100,50,1,0,0,1,Agriculture,Agriculture,Agriculture, Cassava fields with adjacent secondary growth miombo; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,19MYA15_6_9122021,19MYA15,19MYA15,6,6,T1_91221,0311 06,-14.616,24.180,9,12,2021,Season 2,15,0,5,150,100,0,1,0,1,Agriculture,Agriculture,Agriculture, Active cassava fields and maize fields with adjacent secondary growth miombo; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,19MYA16_7_9122021,18MYA14,19MYA16,1,7,T2_91221,0311 07,-14.613,24.180,9,12,2021,Season 2,15,0,5,100,50,0,0,1,1,Forest Edge,Agriculture,Forest Edge, Cassava fields with adjacent secondary growth miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA16_8_9122021,18MYA14,19MYA16,2,8,T2_91221,0311 08,-14.614,24.182,9,12,2021,Season 2,10,5,5,30,20,30,0,0,30,Forest Edge,Forest Edge,Forest Edge, Secondary growth miombo with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,20MYA16_9_9122021,18MYA14,20MYA16,3,9,T2_91221,0311 09,-14.614,24.184,9,12,2021,Season 2,10,5,5,30,20,10,0,0,10,Forest Edge,Forest Edge,Forest Edge, Secondary growth miombo close to active cassava and maize fields; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,20MYA16_10_9122021,18MYA14,20MYA16,4,10,T2_91221,0311 10,-14.614,24.186,9,12,2021,Season 2,10,5,10,30,20,8,1,0,9,Forest Edge,Forest Edge,Forest Edge, Secondary growth miombo at edge of active fields: signs of logging and minimal fire impact
Zambia,Mayukwayukwa,20MYA16_11_9122021,18MYA14,20MYA16,5,11,T2_91221,0311 11,-14.614,24.188,9,12,2021,Season 2,10,0,5,70,50,7,0,0,7,Forest Edge,Agriculture,Forest Edge, Cassava fields with adjacent secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,20MYA16_12_9122021,18MYA14,20MYA16,6,12,T2_91221,0311 12,-14.614,24.190,9,12,2021,Season 2,10,0,5,80,50,6,0,0,6,Forest Edge,Agriculture,Forest Edge, Active maize and cassava fields adjacent to secondary growth miombo; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,16MYA9_1_10122021,18MYA5,16MYA9,1,1,T1_101221,0313 01,-14.675,24.151,10,12,2021,Season 2,10,0,10,60,40,8,1,0,9,Forest Edge,Forest,Forest Edge, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,16MYA9_2_10122021,18MYA5,16MYA9,2,2,T1_101221,0313 02,-14.676,24.149,10,12,2021,Season 2,15,0,10,50,40,10,2,0,12,Forest Edge,Forest,Forest Edge, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,16MYA9_3_10122021,18MYA5,16MYA9,3,3,T1_101221,0313 03,-14.676,24.148,10,12,2021,Season 2,15,5,10,40,30,6,1,0,7,Forest Edge,Forest,Forest Edge, Open miombo woodland with signs of logging and moderate fire damage
Zambia,Mayukwayukwa,15MYA9_4_10122021,18MYA5,15MYA9,4,4,T1_101221,0313 04,-14.677,24.146,10,12,2021,Season 2,10,0,10,60,40,5,1,0,6,Forest,Forest,Forest Edge, Open miombo woodland with signs of logging and moderate to strong fire impact
Zambia,Mayukwayukwa,15MYA9_5_10122021,18MYA5,15MYA9,5,5,T1_101221,0313 05,-14.678,24.144,10,12,2021,Season 2,15,0,10,50,30,15,1,0,16,Forest,Forest,Forest Edge, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,15MYA8_6_10122021,18MYA5,15MYA8,6,6,T1_101221,0313 06,-14.679,24.143,10,12,2021,Season 2,15,0,10,50,30,14,0,0,14,Forest,Forest,Forest Edge, Open miombo woodland with signs of logging and moderate fire damage
Zambia,Mayukwayukwa,15MYA8_7_10122021,17MYA4,15MYA8,1,7,T2_101221,0313 07,-14.681,24.142,10,12,2021,Season 2,15,5,10,50,40,5,0,0,5,Forest,Forest,Forest, Open miombo woodland with signs of logging (creating small cleared areas) and moderate fire impact
Zambia,Mayukwayukwa,15MYA8_8_10122021,17MYA4,15MYA8,2,8,T2_101221,0313 08,-14.682,24.141,10,12,2021,Season 2,15,0,10,60,40,8,1,0,9,Forest,Forest,Forest, Very nice mixed species flock went through; Open miombo woodland with signs of logging (creating some small cleared areas) and moderate fire impact
Zambia,Mayukwayukwa,15MYA8_9_10122021,17MYA4,15MYA8,3,9,T2_101221,0313 09,-14.683,24.139,10,12,2021,Season 2,15,0,10,50,40,5,1,0,6,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,14MYA8_10_10122021,17MYA4,14MYA8,4,10,T2_101221,0313 10,-14.683,24.137,10,12,2021,Season 2,15,5,10,60,40,8,2,0,10,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,14MYA8_11_10122021,17MYA4,14MYA8,5,11,T2_101221,0313 11,-14.684,24.136,10,12,2021,Season 2,15,0,10,60,50,10,3,1,14,Forest,Forest,Forest, Open miombo woodland with signs of logging and minimal fire impact
Zambia,Mayukwayukwa,14MYA8_12_10122021,17MYA4,14MYA8,6,12,T2_101221,0313 12,-14.685,24.134,10,12,2021,Season 2,15,0,10,60,40,6,3,0,9,Forest,Forest,Forest, Open miombo woodland with signs of logging (creating small cleared areas) and moderate fire impact
Zambia,Mayukwayukwa,19MYA11_1_11122021,,19MYA11,1,1,T1_111221,1211 01,-14.655,24.181,11,12,2021,Season 2,10,0,5,200,100,0,0,0,0,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA11_2_11122021,,19MYA11,2,2,T1_111221,1211 02,-14.653,24.181,11,12,2021,Season 2,15,0,5,200,100,1,0,0,1,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA12_3_11122021,,19MYA12,3,3,T1_111221,1211 03,-14.651,24.181,11,12,2021,Season 2,10,0,5,60,50,1,0,0,1,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA12_4_11122021,,19MYA12,4,4,T1_111221,1211 04,-14.649,24.181,11,12,2021,Season 2,10,0,5,60,40,5,0,0,5,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA12_5_11122021,,19MYA12,5,5,T1_111221,1211 05,-14.647,24.181,11,12,2021,Season 2,15,0,5,60,40,0,1,0,1,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA12_6_11122021,,19MYA12,6,6,T1_111221,1211 06,-14.645,24.181,11,12,2021,Season 2,10,0,5,60,40,2,1,0,3,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA12_7_11122021,,19MYA12,1,7,T2_111221,1211 07,-14.643,24.181,11,12,2021,Season 2,10,0,5,100,60,0,1,0,1,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,19MYA13_8_11122021,,19MYA13,2,8,T2_111221,1211 08,-14.641,24.181,11,12,2021,Season 2,10,0,5,80,50,4,0,0,4,Agriculture,Agriculture,Agriculture, Cassava and maize fields near settlement with adjacent secondary and primary miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,19MYA13_9_11122021,,19MYA13,3,9,T2_111221,1211 09,-14.640,24.181,11,12,2021,Season 2,10,5,0,100,60,5,1,0,6,Agriculture,Agriculture,Agriculture, Cultivated maize and cassava fields near settlements with secondary and primary miombo nearby
Zambia,Mayukwayukwa,19MYA13_10_11122021,,19MYA13,4,10,T2_111221,1211 10,-14.638,24.181,11,12,2021,Season 2,10,0,5,100,60,1,0,0,1,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland;  Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,19MYA13_11_11122021,,19MYA13,5,11,T2_111221,1211 11,-14.636,24.181,11,12,2021,Season 2,10,0,5,100,60,5,1,0,6,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,19MYA13_12_11122021,,19MYA13,6,12,T2_111221,1211 12,-14.634,24.181,11,12,2021,Season 2,10,0,5,100,60,2,1,0,3,Agriculture,Agriculture,Agriculture, Maize and cassava fields with adjacent primary miombo woodland; Signs of logging and minimal fire impact
